3.00000e+00, 1.75406e+00, 1.88138e+01
3.01000e+00, 1.76220e+00, 1.88708e+01
3.02000e+00, 1.77024e+00, 1.89278e+01
3.03000e+00, 1.77816e+00, 1.89849e+01
3.04000e+00, 1.78599e+00, 1.90419e+01
3.05000e+00, 1.79371e+00, 1.90990e+01
3.06000e+00, 1.80133e+00, 1.91561e+01
3.07000e+00, 1.80885e+00, 1.92132e+01
3.08000e+00, 1.81628e+00, 1.92704e+01
3.09000e+00, 1.82361e+00, 1.93276e+01
3.10000e+00, 1.83084e+00, 1.93848e+01
3.11000e+00, 1.83799e+00, 1.94420e+01
3.12000e+00, 1.84505e+00, 1.94993e+01
3.13000e+00, 1.85203e+00, 1.95567e+01
3.14000e+00, 1.85893e+00, 1.96141e+01
3.15000e+00, 1.86575e+00, 1.96715e+01
3.16000e+00, 1.87249e+00, 1.97290e+01
3.17000e+00, 1.87916e+00, 1.97866e+01
3.18000e+00, 1.88577e+00, 1.98442e+01
3.19000e+00, 1.89230e+00, 1.99019e+01
3.20000e+00, 1.89878e+00, 1.99596e+01
3.21000e+00, 1.90519e+00, 2.00175e+01
3.22000e+00, 1.91155e+00, 2.00753e+01
3.23000e+00, 1.91786e+00, 2.01333e+01
3.24000e+00, 1.92412e+00, 2.01913e+01
3.25000e+00, 1.93033e+00, 2.02494e+01
3.26000e+00, 1.93650e+00, 2.03075e+01
3.27000e+00, 1.94262e+00, 2.03658e+01
3.28000e+00, 1.94872e+00, 2.04241e+01
3.29000e+00, 1.95478e+00, 2.04825e+01
3.30000e+00, 1.96081e+00, 2.05409e+01
3.31000e+00, 1.96681e+00, 2.05994e+01
3.32000e+00, 1.97279e+00, 2.06580e+01
3.33000e+00, 1.97875e+00, 2.07167e+01
3.34000e+00, 1.98469e+00, 2.07755e+01
3.35000e+00, 1.99062e+00, 2.08343e+01
3.36000e+00, 1.99653e+00, 2.08932e+01
3.37000e+00, 2.00244e+00, 2.09522e+01
3.38000e+00, 2.00834e+00, 2.10113e+01
3.39000e+00, 2.01423e+00, 2.10704e+01
3.40000e+00, 2.02013e+00, 2.11296e+01
3.41000e+00, 2.02602e+00, 2.11889e+01
3.42000e+00, 2.03192e+00, 2.12482e+01
3.43000e+00, 2.03783e+00, 2.13076e+01
3.44000e+00, 2.04374e+00, 2.13671e+01
3.45000e+00, 2.04967e+00, 2.14267e+01
3.46000e+00, 2.05560e+00, 2.14863e+01
3.47000e+00, 2.06156e+00, 2.15460e+01
3.48000e+00, 2.06753e+00, 2.16058e+01
3.49000e+00, 2.07351e+00, 2.16656e+01
3.50000e+00, 2.07952e+00, 2.17255e+01
3.51000e+00, 2.08556e+00, 2.17855e+01
3.52000e+00, 2.09161e+00, 2.18455e+01
3.53000e+00, 2.09769e+00, 2.19056e+01
3.54000e+00, 2.10380e+00, 2.19657e+01
3.55000e+00, 2.10994e+00, 2.20259e+01
3.56000e+00, 2.11611e+00, 2.20862e+01
3.57000e+00, 2.12230e+00, 2.21465e+01
3.58000e+00, 2.12854e+00, 2.22069e+01
3.59000e+00, 2.13480e+00, 2.22673e+01
3.60000e+00, 2.14110e+00, 2.23278e+01
3.61000e+00, 2.14744e+00, 2.23883e+01
3.62000e+00, 2.15381e+00, 2.24489e+01
3.63000e+00, 2.16023e+00, 2.25095e+01
3.64000e+00, 2.16668e+00, 2.25702e+01
3.65000e+00, 2.17317e+00, 2.26309e+01
3.66000e+00, 2.17971e+00, 2.26917e+01
3.67000e+00, 2.18628e+00, 2.27525e+01
3.68000e+00, 2.19290e+00, 2.28133e+01
3.69000e+00, 2.19956e+00, 2.28742e+01
3.70000e+00, 2.20626e+00, 2.29351e+01
3.71000e+00, 2.21301e+00, 2.29961e+01
3.72000e+00, 2.21980e+00, 2.30571e+01
3.73000e+00, 2.22664e+00, 2.31181e+01
3.74000e+00, 2.23352e+00, 2.31792e+01
3.75000e+00, 2.24045e+00, 2.32403e+01
3.76000e+00, 2.24743e+00, 2.33015e+01
3.77000e+00, 2.25445e+00, 2.33627e+01
3.78000e+00, 2.26152e+00, 2.34239e+01
3.79000e+00, 2.26864e+00, 2.34851e+01
3.80000e+00, 2.27581e+00, 2.35464e+01
3.81000e+00, 2.28302e+00, 2.36077e+01
3.82000e+00, 2.29028e+00, 2.36690e+01
3.83000e+00, 2.29759e+00, 2.37303e+01
3.84000e+00, 2.30495e+00, 2.37917e+01
3.85000e+00, 2.31236e+00, 2.38531e+01
3.86000e+00, 2.31982e+00, 2.39145e+01
3.87000e+00, 2.32732e+00, 2.39759e+01
3.88000e+00, 2.33488e+00, 2.40374e+01
3.89000e+00, 2.34248e+00, 2.40989e+01
3.90000e+00, 2.35013e+00, 2.41603e+01
3.91000e+00, 2.35783e+00, 2.42219e+01
3.92000e+00, 2.36558e+00, 2.42834e+01
3.93000e+00, 2.37338e+00, 2.43449e+01
3.94000e+00, 2.38123e+00, 2.44065e+01
3.95000e+00, 2.38912e+00, 2.44681e+01
3.96000e+00, 2.39707e+00, 2.45297e+01
3.97000e+00, 2.40506e+00, 2.45913e+01
3.98000e+00, 2.41310e+00, 2.46529e+01
3.99000e+00, 2.42119e+00, 2.47145e+01
4.00000e+00, 2.42933e+00, 2.47761e+01
4.01000e+00, 2.43752e+00, 2.48378e+01
4.02000e+00, 2.44575e+00, 2.48994e+01
4.03000e+00, 2.45403e+00, 2.49611e+01
4.04000e+00, 2.46237e+00, 2.50228e+01
4.05000e+00, 2.47074e+00, 2.50845e+01
4.06000e+00, 2.47917e+00, 2.51461e+01
4.07000e+00, 2.48764e+00, 2.52078e+01
4.08000e+00, 2.49616e+00, 2.52695e+01
4.09000e+00, 2.50473e+00, 2.53313e+01
4.10000e+00, 2.51334e+00, 2.53930e+01
4.11000e+00, 2.52200e+00, 2.54547e+01
4.12000e+00, 2.53071e+00, 2.55164e+01
4.13000e+00, 2.53946e+00, 2.55781e+01
4.14000e+00, 2.54826e+00, 2.56399e+01
4.15000e+00, 2.55711e+00, 2.57016e+01
4.16000e+00, 2.56600e+00, 2.57633e+01
4.17000e+00, 2.57493e+00, 2.58250e+01
4.18000e+00, 2.58391e+00, 2.58868e+01
4.19000e+00, 2.59294e+00, 2.59485e+01
4.20000e+00, 2.60201e+00, 2.60102e+01
4.21000e+00, 2.61112e+00, 2.60720e+01
4.22000e+00, 2.62028e+00, 2.61337e+01
4.23000e+00, 2.62948e+00, 2.61954e+01
4.24000e+00, 2.63873e+00, 2.62572e+01
4.25000e+00, 2.64802e+00, 2.63189e+01
4.26000e+00, 2.65735e+00, 2.63806e+01
4.27000e+00, 2.66673e+00, 2.64424e+01
4.28000e+00, 2.67615e+00, 2.65041e+01
4.29000e+00, 2.68561e+00, 2.65658e+01
4.30000e+00, 2.69512e+00, 2.66275e+01
4.31000e+00, 2.70467e+00, 2.66892e+01
4.32000e+00, 2.71426e+00, 2.67509e+01
4.33000e+00, 2.72389e+00, 2.68126e+01
4.34000e+00, 2.73356e+00, 2.68743e+01
4.35000e+00, 2.74328e+00, 2.69360e+01
4.36000e+00, 2.75303e+00, 2.69977e+01
4.37000e+00, 2.76283e+00, 2.70594e+01
4.38000e+00, 2.77266e+00, 2.71211e+01
4.39000e+00, 2.78254e+00, 2.71827e+01
4.40000e+00, 2.79246e+00, 2.72444e+01
4.41000e+00, 2.80242e+00, 2.73061e+01
4.42000e+00, 2.81242e+00, 2.73677e+01
4.43000e+00, 2.82246e+00, 2.74294e+01
4.44000e+00, 2.83253e+00, 2.74910e+01
4.45000e+00, 2.84265e+00, 2.75526e+01
4.46000e+00, 2.85281e+00, 2.76143e+01
4.47000e+00, 2.86300e+00, 2.76759e+01
4.48000e+00, 2.87324e+00, 2.77375e+01
4.49000e+00, 2.88351e+00, 2.77991e+01
