3.00000e+00, 4.19862e+00, 1.30211e+01
3.01000e+00, 4.19444e+00, 1.30539e+01
3.02000e+00, 4.19016e+00, 1.30868e+01
3.03000e+00, 4.18579e+00, 1.31198e+01
3.04000e+00, 4.18132e+00, 1.31529e+01
3.05000e+00, 4.17677e+00, 1.31862e+01
3.06000e+00, 4.17212e+00, 1.32195e+01
3.07000e+00, 4.16740e+00, 1.32530e+01
3.08000e+00, 4.16258e+00, 1.32867e+01
3.09000e+00, 4.15769e+00, 1.33204e+01
3.10000e+00, 4.15273e+00, 1.33542e+01
3.11000e+00, 4.14768e+00, 1.33882e+01
3.12000e+00, 4.14257e+00, 1.34223e+01
3.13000e+00, 4.13739e+00, 1.34565e+01
3.14000e+00, 4.13213e+00, 1.34908e+01
3.15000e+00, 4.12682e+00, 1.35253e+01
3.16000e+00, 4.12143e+00, 1.35599e+01
3.17000e+00, 4.11599e+00, 1.35946e+01
3.18000e+00, 4.11049e+00, 1.36294e+01
3.19000e+00, 4.10494e+00, 1.36643e+01
3.20000e+00, 4.09933e+00, 1.36994e+01
3.21000e+00, 4.09367e+00, 1.37345e+01
3.22000e+00, 4.08796e+00, 1.37698e+01
3.23000e+00, 4.08220e+00, 1.38052e+01
3.24000e+00, 4.07639e+00, 1.38407e+01
3.25000e+00, 4.07055e+00, 1.38764e+01
3.26000e+00, 4.06466e+00, 1.39121e+01
3.27000e+00, 4.05873e+00, 1.39480e+01
3.28000e+00, 4.05277e+00, 1.39840e+01
3.29000e+00, 4.04676e+00, 1.40201e+01
3.30000e+00, 4.04073e+00, 1.40563e+01
3.31000e+00, 4.03466e+00, 1.40927e+01
3.32000e+00, 4.02857e+00, 1.41291e+01
3.33000e+00, 4.02244e+00, 1.41657e+01
3.34000e+00, 4.01629e+00, 1.42024e+01
3.35000e+00, 4.01012e+00, 1.42392e+01
3.36000e+00, 4.00392e+00, 1.42761e+01
3.37000e+00, 3.99770e+00, 1.43131e+01
3.38000e+00, 3.99146e+00, 1.43502e+01
3.39000e+00, 3.98520e+00, 1.43874e+01
3.40000e+00, 3.97893e+00, 1.44247e+01
3.41000e+00, 3.97264e+00, 1.44622e+01
3.42000e+00, 3.96634e+00, 1.44997e+01
3.43000e+00, 3.96002e+00, 1.45374e+01
3.44000e+00, 3.95370e+00, 1.45751e+01
3.45000e+00, 3.94736e+00, 1.46130e+01
3.46000e+00, 3.94102e+00, 1.46510e+01
3.47000e+00, 3.93467e+00, 1.46890e+01
3.48000e+00, 3.92831e+00, 1.47272e+01
3.49000e+00, 3.92196e+00, 1.47655e+01
3.50000e+00, 3.91559e+00, 1.48038e+01
3.51000e+00, 3.90923e+00, 1.48423e+01
3.52000e+00, 3.90287e+00, 1.48808e+01
3.53000e+00, 3.89650e+00, 1.49195e+01
3.54000e+00, 3.89014e+00, 1.49583e+01
3.55000e+00, 3.88378e+00, 1.49971e+01
3.56000e+00, 3.87743e+00, 1.50360e+01
3.57000e+00, 3.87108e+00, 1.50751e+01
3.58000e+00, 3.86474e+00, 1.51142e+01
3.59000e+00, 3.85840e+00, 1.51534e+01
3.60000e+00, 3.85207e+00, 1.51927e+01
3.61000e+00, 3.84575e+00, 1.52321e+01
3.62000e+00, 3.83944e+00, 1.52716e+01
3.63000e+00, 3.83314e+00, 1.53112e+01
3.64000e+00, 3.82686e+00, 1.53508e+01
3.65000e+00, 3.82058e+00, 1.53906e+01
3.66000e+00, 3.81432e+00, 1.54304e+01
3.67000e+00, 3.80807e+00, 1.54703e+01
3.68000e+00, 3.80184e+00, 1.55103e+01
3.69000e+00, 3.79562e+00, 1.55504e+01
